r1,r2,commit,author_experience,MaxNestings,CountDeclFunction,Cyclomatics,CountLineCodes,CountStmtDecls,CountLineBlank_php,RatioCommentToCodes,bug,msg_size,nbr_insert_line_commit,nbr_deleted_line_commit,nbr_churn_file_commit,week_day,month_day,month,freq,pic
3.4.2,3.5,fe99b070,17,6,99,1,3173,110,1039,0.43,1,63,1,1,1,4,14,11,0,0
3.4.2,3.5,2752da,24,0,0,0,0,0,0,0,1,19,1,5,1,5,23,8,0,0
3.4.2,3.5,fec4d7e5,232,0,0,1,7,0,5,4.29,0,3,2,2,2,5,28,6,0,0
3.4.2,3.5,fed20bc2,68,5,40,1,723,47,159,0.7,0,10,22,9,2,3,9,10,0,0
3.4.2,3.5,fed9492c,2697,4,45,1,635,76,149,0.97,0,19,3,5,1,3,31,7,0,0
3.4.2,3.5,fee99ba9,19,5,49,1,850,62,214,0.73,0,14,12,5,2,6,7,9,0,0
3.4.2,3.5,fefc19f7,10,0,0,0,0,0,0,0,1,20,4,0,1,3,4,9,0,0
3.4.2,3.5,ff073087,85,2,15,1,105,16,37,1.63,0,10,18,6,1,2,24,9,0,0
3.4.2,3.5,ff170789,248,0,0,0,0,0,0,0,0,18,18,25,1,4,21,11,0,0
3.4.2,3.5,ff204257,212,5,41,1,1036,48,198,0.51,0,10,2,125,2,2,19,11,0,0
3.4.2,3.5,ff2d1c51,2690,4,22,1,270,34,79,1.64,1,77,13,8,1,6,20,7,0,0
3.4.2,3.5,ff482e86,248,5,23,1,844,29,106,0.27,0,9,79,44,2,4,21,11,0,0
3.4.2,3.5,ff55b09c,45,0,0,0,0,0,0,0,0,17,2,6,1,6,13,7,0,0
3.4.2,3.5,ffaa2d03,191,0,0,0,0,0,0,0,1,17,0,10,1,6,21,9,0,0
3.4.2,3.5,ffac99ea,62,4,36,3,841,40,132,0.63,1,201,117,123,1,2,10,9,9,1
3.4.2,3.5,ffc2e121,91,1,10,3,148,15,35,1.01,0,28,75,20,3,5,2,8,0,0
3.4.2,3.5,ffe752aa,210,0,0,0,0,0,0,0,1,9,25,12,1,4,28,11,0,0
3.4.2,3.5,fffed3c5,110,6,43,1,809,83,232,1.28,0,11,2,2,1,3,11,9,2,1
3.4.2,3.5,fffff45c,2671,3,78,1,1142,126,340,0.2,1,44,11,6,1,7,30,6,0,0
3.5,3.5.1,16d3f423,685,3,19,1,154,21,54,1.32,1,31,4,2,1,6,4,1,0,0
3.5,3.5.1,20340a01,673,7,146,1,2675,211,785,0.8,1,26,1,1,1,5,27,12,1,1
3.5,3.5.1,2219d84e,199,0,0,1,6,0,4,4.17,0,5,2,2,2,5,27,12,1,1
3.5,3.5.1,2384622a,264,6,67,1,1119,90,248,0.81,1,28,38,6,2,6,4,1,9,1
3.5,3.5.1,253bc7fd,685,5,42,1,805,49,195,0.69,1,21,5,0,1,6,4,1,0,0
3.5,3.5.1,296684d9,695,5,42,1,814,49,197,0.69,0,7,9,0,1,3,22,1,0,0
3.5,3.5.1,2f39371b,203,0,0,0,0,0,0,0,0,4,3,3,1,3,1,1,0,0
3.5,3.5.1,34f88233,676,0,0,0,0,0,0,0,1,16,1,1,1,5,27,12,0,0
3.5,3.5.1,355305dd,19,5,3,1,670,8,47,0.24,1,41,4,0,1,5,3,1,0,0
3.5,3.5.1,3ad3b627,695,5,3,1,676,8,48,0.24,1,33,2,1,1,3,22,1,0,0
3.5,3.5.1,3c6513fc,680,0,0,0,0,0,0,0,1,31,1,1,1,5,3,1,0,0
3.5,3.5.1,42c012e4,695,4,11,1,120,17,41,0.97,0,6,1,1,1,3,22,1,0,0
3.5,3.5.1,4c85f008,676,0,0,0,0,0,0,0,1,20,1,1,1,5,27,12,0,0
3.5,3.5.1,540fc8fc,698,0,0,0,0,0,0,0,0,2,0,0,0,5,24,1,0,0
3.5,3.5.1,5c5168e0,698,1,0,4,124,0,32,0.1,0,1,9,1,2,5,24,1,0,0
3.5,3.5.1,6111c511,688,0,0,0,0,0,0,0,1,20,1,0,1,2,14,1,0,0
3.5,3.5.1,62e8b896,264,0,0,0,0,0,0,0,1,20,4,0,1,7,5,1,0,0
3.5,3.5.1,6347c172,685,0,0,0,0,0,0,0,1,67,6,4,1,6,4,1,0,0
3.5,3.5.1,6554a635,673,4,38,1,777,61,221,0.71,1,26,2,0,1,5,27,12,0,0
3.5,3.5.1,658254c7,208,0,0,1,6,0,4,4.17,0,3,2,2,2,3,22,1,0,0
3.5,3.5.1,676f5211,685,0,0,0,0,0,0,0,1,19,1,1,1,6,4,1,0,0
3.5,3.5.1,69c189e9,676,4,38,1,777,61,221,0.71,1,33,1,1,1,6,28,12,0,0
3.5,3.5.1,6ac4e325,685,0,0,0,0,0,0,0,1,27,4,1,1,6,4,1,0,0
3.5,3.5.1,6d70312b,264,5,42,1,806,49,196,0.69,1,30,2,7,1,6,4,1,0,0
3.5,3.5.1,73b2d6f5,696,4,51,9,1479,63,453,0.46,0,7,103,13,3,3,22,1,0,0
3.5,3.5.1,7fa6457c,686,4,44,1,1634,51,386,0.24,1,37,3,0,1,7,5,1,0,0
3.5,3.5.1,82af7b3f,680,4,39,1,835,58,268,0.84,1,24,1,1,1,5,3,1,1,1
3.5,3.5.1,8453c999,698,0,0,1,6,0,4,4.17,0,1,1,1,1,5,24,1,1,1
3.5,3.5.1,84553a11,696,0,0,1,6,0,4,4.17,0,2,1,1,1,3,22,1,0,0
3.5,3.5.1,887a4ade,698,5,11,1,539,11,109,0.15,1,16,1,1,1,5,24,1,0,0
3.5,3.5.1,899312d2,685,3,21,1,606,25,125,0.36,1,56,24,15,4,6,4,1,0,0
3.5,3.5.1,8b1baedf,676,0,0,0,0,0,0,0,1,11,1,1,1,5,27,12,0,0
3.5,3.5.1,90fd3a0a,207,0,0,1,6,0,4,4.17,0,3,2,2,2,6,18,1,0,0
3.5,3.5.1,912a0a40,665,0,0,0,0,0,0,0,0,5,0,0,0,7,22,12,0,0
3.5,3.5.1,913428ab,668,5,3,1,668,8,46,0.24,1,20,1,0,1,4,26,12,0,0
3.5,3.5.1,92a0847d,661,0,0,1,6,0,4,4.17,0,7,1,1,1,2,17,12,0,0
3.5,3.5.1,92b80b80,34,4,6,14,436,10,53,0.14,1,26,4,3,1,5,10,1,0,0
3.5,3.5.1,93a78f57,675,4,46,1,606,98,181,1.58,1,19,4,1,1,5,27,12,2,1
3.5,3.5.1,97519025,673,7,146,1,2676,211,784,0.8,1,27,15,2,1,5,27,12,0,0
3.5,3.5.1,a14b8627,685,0,0,0,0,0,0,0,1,16,16,14,1,6,4,1,0,0
3.5,3.5.1,a3e09ce5,204,0,0,1,6,0,4,4.17,0,3,2,2,2,5,3,1,0,0
3.5,3.5.1,a4cde34f,203,0,0,0,0,0,0,0,0,4,3,3,1,3,1,1,0,0
3.5,3.5.1,a6f0c331,696,4,53,1,1090,79,293,0.71,1,18,2,2,1,3,22,1,2,1
3.5,3.5.1,a8e00bfc,697,2,16,1,542,25,161,0.32,1,8,19,10,7,4,23,1,0,0
3.5,3.5.1,a9c5d6d1,685,0,0,0,0,0,0,0,1,22,5,3,1,6,4,1,0,0
3.5,3.5.1,aa710208,19,5,3,1,676,8,48,0.24,1,25,9,0,1,5,3,1,0,0
3.5,3.5.1,b29fa0b7,207,0,0,1,6,0,4,4.17,0,3,3,3,3,7,5,1,0,0
3.5,3.5.1,b9cd75e9,668,2,16,1,542,25,161,0.32,1,48,1,1,1,4,26,12,0,0
3.5,3.5.1,bc07af76,675,4,46,1,606,98,181,1.58,1,13,1,1,1,5,27,12,1,1
3.5,3.5.1,c6e72877,686,0,0,0,0,0,0,0,1,46,25,1,1,6,4,1,0,0
3.5,3.5.1,c71fb456,685,0,0,0,0,0,0,0,1,43,0,18,1,6,4,1,0,0
3.5,3.5.1,cbc80a5a,696,0,0,0,0,0,0,0,1,35,47,23,1,3,22,1,0,0
3.5,3.5.1,cbdc57a4,264,0,0,0,0,0,0,0,0,23,0,8,1,7,5,1,0,0
3.5,3.5.1,d57fc785,686,0,0,1,6,0,4,4.17,0,3,1,1,1,7,5,1,0,0
3.5,3.5.1,f25f77ef,264,0,0,0,0,0,0,0,1,14,1,1,2,7,5,1,0,0
3.5,3.5.1,f2c53a1c,207,0,0,1,6,0,4,4.17,0,3,5,5,5,6,4,1,0,0
3.5,3.5.1,f5c3dee5,673,7,146,1,2675,211,785,0.8,1,29,2,2,1,5,27,12,1,1
3.5,3.5.1,f6d34f0d,203,0,0,0,0,0,0,0,0,4,3,3,1,3,1,1,0,0
3.5,3.5.1,fec7f0e6,29,4,6,14,435,10,53,0.14,1,16,10,12,1,5,13,12,0,0
3.5.1,3.5.2,01b017e3,937,4,46,1,609,98,181,1.58,0,4,2,1,1,6,21,6,0,0
3.5.1,3.5.2,07cabe2b,916,7,121,1,1929,148,414,0.8,1,32,9,3,1,4,19,6,0,0
3.5.1,3.5.2,0804e392,805,7,146,1,2673,211,784,0.8,1,19,1,4,1,5,4,4,0,0
3.5.1,3.5.2,0aeb856f,934,0,0,1,6,0,4,4.17,0,1,1,1,1,6,21,6,0,0
3.5.1,3.5.2,0b81eae7,918,4,44,3,1026,60,201,1.75,1,27,12,2,3,4,19,6,0,0
3.5.1,3.5.2,11435aac,916,5,21,1,335,26,88,0.21,1,29,2,0,1,4,19,6,0,0
3.5.1,3.5.2,12135b98,933,4,23,37,634,31,162,0.45,0,10,8,14,2,6,21,6,0,0
3.5.1,3.5.2,14e91da9,928,2,9,1,169,14,39,0.31,0,22,1,1,1,6,21,6,0,0
3.5.1,3.5.2,177479d4,698,0,0,1,6,0,4,4.17,0,6,1,1,1,6,25,1,0,0
3.5.1,3.5.2,1c2d6c22,933,3,22,30,988,25,229,0.15,1,18,10,12,2,6,21,6,0,0
3.5.1,3.5.2,214baf38,934,0,0,0,0,0,0,0,0,13,0,0,1,6,21,6,0,0
3.5.1,3.5.2,289cf3fd,919,0,0,0,0,0,0,0,0,10,0,0,0,5,20,6,0,0
3.5.1,3.5.2,2c62f7c9,305,0,0,0,0,0,0,0,0,4,3,3,1,6,26,4,0,0
3.5.1,3.5.2,335f26a4,213,0,0,0,0,0,0,0,0,4,4,1,1,4,13,2,0,0
3.5.1,3.5.2,51c0db72,934,3,39,18,660,63,208,0.14,0,13,25,19,2,6,21,6,0,0
3.5.1,3.5.2,554726cb,933,5,10,1,170,13,44,0.64,0,13,11,22,1,6,21,6,0,0
3.5.1,3.5.2,5b36ed49,919,0,0,1,6,0,4,4.17,0,1,1,1,1,5,20,6,0,0
3.5.1,3.5.2,6388fc15,934,3,9,1,607,16,103,0.28,0,10,3,16,3,6,21,6,0,0
3.5.1,3.5.2,77bcadf6,916,4,38,1,777,61,221,0.71,1,13,1,1,1,4,19,6,0,0
3.5.1,3.5.2,8b327835,937,0,0,2,67,0,18,2.13,0,1,7,3,3,6,21,6,0,0
3.5.1,3.5.2,8f142e64,307,2,1,1,401,2,54,0.03,1,15,5,4,2,5,2,5,0,0
3.5.1,3.5.2,9892cd49,934,4,39,1,848,58,269,0.83,1,19,14,9,1,6,21,6,0,0
3.5.1,3.5.2,9adbcac0,937,0,0,0,0,0,0,0,0,2,0,0,0,6,21,6,0,0
3.5.1,3.5.2,a30bbee8,933,4,18,1,631,24,160,0.48,0,15,13,3,1,6,21,6,0,0
3.5.1,3.5.2,a3666566,934,4,29,1,804,41,214,0.38,0,11,19,8,1,6,21,6,0,0
3.5.1,3.5.2,a405443f,369,0,0,1,6,0,4,4.17,0,5,5,5,5,6,21,6,0,0
3.5.1,3.5.2,b32b4b97,937,4,39,1,849,58,269,0.82,0,4,2,1,1,6,21,6,0,0
3.5.1,3.5.2,c1acd792,932,6,38,39,946,52,242,0.59,0,19,2,2,1,6,21,6,0,0
3.5.1,3.5.2,cb01fda9,916,4,144,1,1229,153,359,1.45,1,16,1,1,1,4,19,6,0,0
3.5.1,3.5.2,cdb33588,916,7,121,1,1929,148,414,0.8,1,28,2,2,1,4,19,6,0,0
3.5.1,3.5.2,cdc08091,934,0,0,0,0,0,0,0,1,29,1,1,1,6,21,6,0,0
3.5.1,3.5.2,d229e92d,698,7,87,1,1818,101,310,0.69,1,21,3,2,1,6,25,1,0,0
3.5.1,3.5.2,d2954b84,305,0,0,0,0,0,0,0,0,4,4,3,1,6,26,4,0,0
3.5.1,3.5.2,d6d7c84f,928,4,46,1,608,98,181,1.58,0,11,2,0,1,6,21,6,0,0
3.5.1,3.5.2,ddffbdae,933,0,0,0,0,0,0,0,0,28,12,2,2,6,21,6,0,0
3.5.1,3.5.2,e7379e4c,916,4,13,2,730,17,98,0.21,1,17,1,1,1,4,19,6,0,0
3.5.1,3.5.2,edeeeb88,934,4,41,1,879,54,244,0.62,0,16,92,66,10,6,21,6,0,0
3.5.1,3.5.2,f8af737a,933,0,0,0,0,0,0,0,0,9,0,0,1,6,21,6,0,0
3.5.2,3.6,003941b2,304,5,0,41,255,0,46,0.04,0,11,4,6,1,6,12,4,0,0
3.5.2,3.6,00457687,664,0,0,0,0,0,0,0,1,12,1,1,1,6,21,12,0,0
3.5.2,3.6,004e6632,314,5,10,1,182,13,47,0.6,0,15,1,0,1,3,14,5,0,0
3.5.2,3.6,00b7fa58,843,4,25,2,866,36,196,0.24,1,19,8,40,6,2,22,4,0,0
3.5.2,3.6,00cad402,156,3,17,9,255,22,71,0.98,1,29,2,2,2,5,21,2,0,0
3.5.2,3.6,00d88af8,296,2,16,1,551,25,164,0.31,0,150,90,66,4,1,3,3,0,0
3.5.2,3.6,00dbfdf8,46,5,52,1,1133,71,223,0.45,1,12,1,0,1,6,8,2,0,0
3.5.2,3.6,00f82359,165,3,0,18,107,1,34,0.08,0,17,2,1,1,6,10,5,0,0
3.5.2,3.6,00fb9bfc,221,0,0,0,0,0,0,0,0,9,7,3,3,6,12,7,0,0
3.5.2,3.6,013d0d06,174,5,63,1,1730,75,468,0.09,0,7,0,2,1,6,10,5,0,0
3.5.2,3.6,01743fc9,434,0,0,0,0,0,0,0,0,4,3,3,1,5,1,8,0,0
3.5.2,3.6,018739b8,321,1,0,2,19,0,3,0.42,0,26,1,10,3,6,3,5,0,0
3.5.2,3.6,01ac7891,282,0,0,0,0,0,0,0,1,14,7,3,1,6,5,4,0,0
3.5.2,3.6,023deb3f,166,2,16,1,558,25,166,0.31,0,24,1,1,1,4,22,5,0,0
3.5.2,3.6,024a0530,28,2,8,8,329,12,92,0.28,0,67,141,553,7,6,1,3,0,0
3.5.2,3.6,0253c4d8,295,0,0,0,0,0,0,0,1,25,11,5,2,5,11,4,0,0
3.5.2,3.6,026d8847,66,5,65,1,1177,75,279,0.66,0,19,129,0,1,6,22,3,0,0
3.5.2,3.6,0292c24b,256,0,0,1,6,0,4,4.17,0,3,2,2,2,6,22,3,0,0
3.5.2,3.6,031be1e9,151,0,0,0,0,0,0,0,0,12,0,1,1,5,25,4,0,0
3.5.2,3.6,031d959e,997,5,62,1,1584,74,431,0.08,0,6,1,2,1,5,11,7,0,0
3.5.2,3.6,0352ffb5,259,0,0,0,0,0,0,0,0,15,41,15,2,6,22,3,0,0
3.5.2,3.6,03e2f6fb,928,2,9,1,169,14,39,0.31,0,16,1,1,1,6,21,6,0,0
3.5.2,3.6,03e8599e,114,2,16,1,560,25,166,0.31,1,17,152,5832,6,5,11,4,0,0
3.5.2,3.6,043d3160,783,5,0,49,241,0,51,0.04,1,14,10,3,1,2,18,3,0,0
3.5.2,3.6,043f19b1,986,2,9,1,295,13,49,0.29,1,21,4,3,1,4,10,7,4,1
3.5.2,3.6,045159cb,184,0,0,0,0,0,0,0,0,13,7,58,1,5,28,2,0,0
3.5.2,3.6,04c5aefb,788,3,37,25,824,47,193,0.38,0,56,267,126,9,4,27,3,0,0
3.5.2,3.6,05515ffb,25,0,0,0,0,0,0,0,0,9,330,33,4,5,28,2,0,0
3.5.2,3.6,05cbeaff,207,3,19,9,268,24,74,1.01,1,49,17,6,2,4,6,3,0,0
3.5.2,3.6,05e13a76,378,0,0,1,6,0,4,4.17,0,3,2,2,2,3,9,7,0,0
3.5.2,3.6,06272793,239,0,0,1,6,0,4,4.17,0,3,3,3,3,6,15,3,0,0
3.5.2,3.6,062928d8,1037,4,25,1,526,43,142,0.75,1,19,2,2,1,2,22,7,2,1
3.5.2,3.6,063b1d4c,187,4,31,1,565,35,143,0.56,1,7,1,1,1,7,25,5,0,0
3.5.2,3.6,064ee949,397,0,0,1,6,0,4,4.17,0,3,4,4,4,7,13,7,0,0
3.5.2,3.6,0674bbfa,710,6,19,1,807,35,210,0.12,0,20,59,10,3,7,2,2,0,0
3.5.2,3.6,06762563,229,0,0,1,6,0,4,4.17,0,3,3,2,3,3,5,3,0,0
3.5.2,3.6,06933ac4,920,1,12,1,116,21,30,2.2,0,28,15,0,1,5,20,6,0,0
3.5.2,3.6,06ae0b6d,350,0,0,1,6,0,4,4.17,0,3,3,3,3,7,25,5,0,0
3.5.2,3.6,06c8737a,98,0,0,0,0,0,0,0,0,11,7,8,1,6,29,3,0,0
3.5.2,3.6,06f34885,305,0,0,0,0,0,0,0,0,4,4,3,1,6,26,4,0,0
3.5.2,3.6,06f538ec,99,0,0,0,0,0,0,0,0,10,3,1,1,6,29,3,0,0
3.5.2,3.6,06f96735,367,0,0,0,0,0,0,0,0,4,9,9,1,3,18,6,0,0
3.5.2,3.6,07147504,313,0,0,0,0,0,0,0,0,4,5,12,1,2,29,4,0,0
3.5.2,3.6,072cccd0,29,7,89,1,1852,103,312,0.7,1,19,3,3,1,4,13,3,0,0
3.5.2,3.6,0767933d,325,2,14,9,290,14,43,0.77,1,22,2,2,1,3,7,5,0,0
3.5.2,3.6,077c7cef,347,0,0,0,0,0,0,0,0,4,19,19,1,5,23,5,0,0
3.5.2,3.6,07d46efd,260,1,0,8,127,0,29,0.13,0,9,4,4,2,5,1,8,0,0
3.5.2,3.6,07e5008d,234,0,0,0,0,0,0,0,0,8,4,4,2,5,14,3,0,0
3.5.2,3.6,08269aa6,30,4,32,27,649,48,165,0.42,1,8,0,4,2,5,14,2,0,0
3.5.2,3.6,082e067a,151,3,21,17,615,32,156,0.35,0,10,185,127,8,5,25,4,0,0
3.5.2,3.6,082e9342,27,0,0,0,0,0,0,0,0,12,22,13,3,5,7,3,0,0
3.5.2,3.6,08314efe,997,0,0,0,0,0,0,0,1,17,2,2,2,5,11,7,0,0
3.5.2,3.6,08361a23,345,0,0,0,0,0,0,0,0,4,2,2,1,4,22,5,0,0
3.5.2,3.6,08bef7a3,167,4,31,1,936,38,196,0.19,1,8,2,2,1,4,8,5,0,0
3.5.2,3.6,08d7f2c1,110,0,0,1,6,0,4,4.17,0,1,1,1,1,5,4,4,0,0
3.5.2,3.6,0910d575,733,3,34,25,701,42,153,0.36,0,10,236,13,5,5,28,2,0,0
3.5.2,3.6,092a3311,970,5,85,1,1659,142,455,0.76,0,79,22,99,3,3,9,7,13,1
3.5.2,3.6,09317ba3,120,6,71,1,1312,82,312,0.63,1,15,1,1,1,3,9,4,0,0
3.5.2,3.6,098ea1a7,1009,3,6,13,162,6,32,0.55,0,13,0,77,2,6,12,7,0,0
3.5.2,3.6,099c3c64,92,5,53,1,1177,73,228,0.45,1,7,0,1,1,6,15,3,0,0
3.5.2,3.6,09c7a9b4,1079,5,22,1,756,27,82,0.29,1,24,1,1,1,2,29,7,1,1
3.5.2,3.6,09d2c659,280,4,31,35,722,38,147,0.27,0,8,4,4,4,6,1,3,0,0
3.5.2,3.6,0a0aaaa1,644,0,0,0,0,0,0,0,1,48,1,1,1,2,10,12,0,0
3.5.2,3.6,0a415ad8,286,0,0,0,0,0,0,0,0,16,0,0,1,3,9,4,0,0
3.5.2,3.6,0a49442e,135,7,99,1,1694,119,377,0.7,0,70,85,41,3,2,22,4,0,0
3.5.2,3.6,0a67245c,165,4,31,1,566,35,141,0.56,0,9,1,1,1,6,10,5,0,0
3.5.2,3.6,0a893040,224,0,0,1,6,0,4,4.17,0,3,2,2,2,7,13,7,0,0
3.5.2,3.6,0ac2b0a3,429,0,0,1,6,0,4,4.17,0,3,2,2,2,4,31,7,0,0
3.5.2,3.6,0b5f8838,657,0,0,1,6,0,4,4.17,0,5,1,1,1,3,11,12,0,0
3.5.2,3.6,0bb47182,60,5,13,1,279,16,56,0.37,1,8,1,1,1,6,1,3,0,0
3.5.2,3.6,0bba1877,38,4,30,1,551,55,135,0.72,0,15,0,9,3,5,6,6,0,0
3.5.2,3.6,0c4cd3cd,287,0,0,1,6,0,4,4.17,0,3,4,4,4,2,15,4,0,0
3.5.2,3.6,0c581146,997,4,6,14,435,10,53,0.14,0,6,1,2,1,4,10,7,0,0
3.5.2,3.6,0c694a75,231,2,0,5,30,0,9,0.6,0,18,9,11,3,4,13,3,0,0
3.5.2,3.6,0c69e9f0,149,0,0,0,0,0,0,0,1,23,4,4,2,6,15,2,0,0
3.5.2,3.6,0c7a17d7,371,3,18,8,246,23,76,1.06,1,8,15,20,2,3,25,6,0,0
3.5.2,3.6,0c87edd9,1052,0,0,0,0,0,0,0,0,5,1,0,1,4,24,7,0,0
3.5.2,3.6,0cb7fbac,1022,4,46,1,606,97,179,1.58,0,23,2,2,1,4,17,7,2,1
3.5.2,3.6,0cf4b02a,120,6,71,1,1312,82,312,0.63,1,16,2,2,1,3,9,4,0,0
3.5.2,3.6,0cf7acf4,916,4,145,1,1235,154,359,1.45,1,10,1,1,1,4,19,6,0,0
3.5.2,3.6,0cff4a5e,50,4,145,1,1243,154,363,1.44,1,11,11,2,1,5,28,2,0,0
3.5.2,3.6,0d196953,270,0,0,1,6,0,4,4.17,0,3,2,2,2,4,3,4,0,0
3.5.2,3.6,0d3d52a9,673,7,146,1,2675,211,785,0.8,1,24,1,1,1,5,27,12,0,0
3.5.2,3.6,0d54972f,271,5,69,1,1137,82,226,0.84,0,26,62,71,1,2,4,2,0,0
3.5.2,3.6,0d8676b4,322,0,0,1,6,0,4,4.17,0,3,2,2,2,5,9,5,0,0
3.5.2,3.6,0d8d513a,145,4,23,1,420,34,118,0.59,1,8,1,1,1,2,29,4,0,0
3.5.2,3.6,0da48b83,47,6,27,60,884,38,164,0.28,1,32,74,38,6,6,12,7,1,1
3.5.2,3.6,0de35b10,13,4,41,1,757,53,205,0.73,0,13,12,11,2,5,2,5,0,0
3.5.2,3.6,0e09ca8a,329,0,0,0,0,0,0,0,1,17,25,180,2,5,9,5,0,0
3.5.2,3.6,0e0bbd38,900,8,10,1,651,28,145,0.14,0,42,1,0,1,5,23,5,0,0
3.5.2,3.6,0e18d104,28,4,39,1,851,58,271,0.82,1,45,11,7,1,2,4,3,0,0
3.5.2,3.6,0e3b4160,350,0,0,0,0,0,0,0,0,29,0,1,1,6,24,5,0,0
3.5.2,3.6,0e433e1a,313,0,0,1,6,0,4,4.17,0,3,2,2,2,2,29,4,0,0
3.5.2,3.6,0e4a817d,221,0,0,0,0,0,0,0,0,25,4,0,1,6,12,7,0,0
3.5.2,3.6,0e5fcefe,28,0,0,0,0,0,0,0,1,7,4,0,1,2,10,12,0,0
3.5.2,3.6,0eaa363b,230,0,0,0,0,0,0,0,1,14,4,0,1,4,13,3,0,0
3.5.2,3.6,0ed6b9f1,260,0,0,0,0,0,0,0,0,2,0,0,0,5,1,8,0,0
3.5.2,3.6,0edc3b8a,371,0,0,0,0,0,0,0,0,14,174,2,1,3,25,6,0,0
3.5.2,3.6,0f304375,298,4,51,1,839,70,213,0.74,1,41,18,4,3,2,25,3,0,0
3.5.2,3.6,0f3a60ae,197,0,0,0,0,0,0,0,1,16,7,0,1,6,1,3,0,0
3.5.2,3.6,0f71e093,184,0,0,0,0,0,0,0,0,15,3,9,1,5,28,2,0,0
3.5.2,3.6,0f72b7c9,330,0,0,1,6,0,4,4.17,0,3,2,2,2,5,16,5,0,0
3.5.2,3.6,0f80568a,271,6,56,1,1667,90,434,0.73,0,11,10,5,1,2,4,2,0,0
3.5.2,3.6,0f84b873,997,6,38,39,952,52,243,0.59,0,67,12,9,1,4,10,7,3,1
3.5.2,3.6,0f8c7351,128,0,0,0,0,0,0,0,1,7,1,1,1,2,15,4,0,0
3.5.2,3.6,0fa23c1a,843,2,9,1,121,20,33,0.14,1,14,1,1,1,2,22,4,0,0
3.5.2,3.6,0fabcaaa,208,0,0,0,0,0,0,0,0,28,2,1,1,5,11,7,0,0
3.5.2,3.6,0fc6c4ec,237,0,0,1,6,0,4,4.17,0,3,2,2,2,6,15,3,0,0
3.5.2,3.6,0fd3e567,198,0,0,1,6,0,4,4.17,0,3,2,2,2,1,23,12,0,0
3.5.2,3.6,0fdb502a,405,0,0,0,0,0,0,0,0,4,17,17,1,5,18,7,0,0
3.5.2,3.6,0fe1f757,149,0,0,0,0,0,0,0,1,8,1,0,1,6,15,2,0,0
3.5.2,3.6,0ff81237,1,0,0,0,0,0,0,0,0,13,1,1,1,3,18,12,0,0
3.5.2,3.6,0fff7399,908,5,42,1,1077,50,272,0.23,0,17,26,29,4,4,5,6,0,0
3.5.2,3.6,107bd6dd,349,0,0,1,6,0,4,4.17,0,3,4,4,4,7,25,5,0,0
3.5.2,3.6,10977c29,347,0,0,0,0,0,0,0,0,12,8,10,1,5,23,5,0,0
3.5.2,3.6,10a5505b,337,0,0,1,6,0,4,4.17,0,3,2,2,2,2,20,5,0,0
3.5.2,3.6,10d48f74,211,2,4,1,142,4,13,0.34,1,10,2,2,1,5,7,3,0,0
3.5.2,3.6,10d898ec,803,5,15,40,665,21,123,0.28,0,21,10,32,3,5,4,4,0,0
3.5.2,3.6,10f565cd,781,4,29,1,833,41,224,0.37,0,14,10,8,2,7,16,3,0,0
3.5.2,3.6,1114e817,880,0,0,0,0,0,0,0,0,22,26,4,1,5,16,5,0,0
3.5.2,3.6,11229ada,92,5,41,1,809,48,196,0.68,1,11,1,0,1,6,15,3,0,0
3.5.2,3.6,1127ad37,99,4,24,1,605,31,180,0.53,1,12,31,0,2,6,29,3,0,0
3.5.2,3.6,1132f798,294,0,0,0,0,0,0,0,1,59,6,4,1,6,4,1,0,0
3.5.2,3.6,115866d4,195,2,12,1,270,19,61,0.24,0,7,1,1,1,4,5,6,0,0
3.5.2,3.6,11645a54,250,0,0,0,0,0,0,0,1,18,26,0,1,1,28,7,0,0
3.5.2,3.6,117e705c,1082,1,0,4,115,0,33,0.1,0,23,11,11,1,3,30,7,8,1
3.5.2,3.6,11e2073d,659,7,87,1,1818,101,310,0.69,0,13,4,2,1,5,13,12,0,0
3.5.2,3.6,11f2a581,10,0,0,0,0,0,0,0,0,17,1,0,1,1,23,12,0,0
3.5.2,3.6,123eaff2,357,0,0,0,0,0,0,0,0,4,13,13,1,2,3,6,0,0
3.5.2,3.6,123ef6ad,214,0,0,1,6,0,4,4.17,0,3,4,4,4,5,14,2,0,0
3.5.2,3.6,1275da6e,284,0,0,1,6,0,4,4.17,0,3,2,2,2,1,14,4,0,0
3.5.2,3.6,1280773f,99,0,0,0,0,0,0,0,0,6,1,1,1,6,29,3,0,0
3.5.2,3.6,129b592b,382,0,0,1,6,0,4,4.17,0,3,4,4,4,4,10,7,0,0
3.5.2,3.6,12c4b9ba,715,4,0,37,209,0,35,0.06,0,18,2,4,2,6,15,2,0,0
3.5.2,3.6,12d3fc79,63,5,19,5,863,29,163,0.28,0,38,20712,2,19,5,21,3,0,0
3.5.2,3.6,12ec3e4d,193,4,41,1,731,53,198,0.75,1,23,3,1,1,6,5,7,2,1
3.5.2,3.6,130a3058,848,0,0,0,0,0,0,0,0,8,0,0,1,7,27,4,0,0
3.5.2,3.6,13378a55,260,0,0,1,6,0,4,4.17,0,3,2,2,2,4,27,3,0,0
3.5.2,3.6,13653264,154,0,0,1,6,0,4,4.17,0,1,1,1,1,2,29,4,0,0
